paper_id	rating
bDZCBjVgKW	4.0
KJHUYWviZ6	4.5
UqEI76CKgO	3.6666666666666665
I09JonzQJV	4.0
1vqHTUTod9	5.0
uRhRDpsCO2	4.75
CfXh93NDgH	6.0
t84UBRhhvp	4.75
7ipjMIHVJt	5.25
PQStRgYfuJ	5.4
wabp68RoSP	3.75
usrChqw6yK	6.0
DQCZiKb3Uy	5.5
7vzyqs8UbA	5.666666666666667
Mhu9iNGKqP	4.5
SWRFC2EupO	5.5
lKxL5zkssv	6.333333333333333
plmBsXHxgR	6.25
2GJm8yT2jN	5.666666666666667
zMPHKOmQNb	8.0
Te5v4EcFGL	6.0
HjfvnxaU5k	3.0
71kocBuhNO	5.4
xVlcbh0poD	5.25
0Y26tFG3WF	3.6666666666666665
GURqUuTebY	6.25
oTRwljRgiv	7.0
98g9NdJPxm	4.333333333333333
v8jdwkUNXb	5.0
z9Xb6fADe4	4.0
rO8QOHrCeA	4.5
iX1RjVQODj	7.0
HxHrRUHMOD	5.0
JDp3AQ2elP	5.0
h8GeqOxtd4	6.25
v675Iyu0ta	5.6
b9aCXHhdbv	4.5
iTddgL0lTQ	3.75
SJZL5w4Iez	3.75
84Hk01tFKq	5.75
xTFgpfIMOt	5.666666666666667
cI7WAadODh	4.0
FMsmo01TaI	4.333333333333333
5zwrpqYIK5	3.5
m0x0rv6Iwm	6.25
Yr4RgiZ7P5	5.25
XVhm3X8Fum	6.666666666666667
J7AwIJvR3d	3.75
QHzzAU7Qf9	6.0
jLIUfrAcMQ	5.75
22OTbutug9	6.25
YH3tFtwuzb	5.4
BjG6McP5nA	6.333333333333333
mM7VurbA4r	6.666666666666667
rM9VJPB20F	6.25
RTL8fWgJaS	4.75
IYxDy2jDFL	7.2
b3KgHQos7P	4.75
WyEdX2R4er	8.0
uNrFpDPMyo	8.0
I0gwsdSgsk	5.0
FvfhHucpLd	3.6666666666666665
ORUiqcLpV6	6.0
8jKuUHsndT	5.5
z6n1fKMMC1	6.75
NGVljI6HkR	3.6666666666666665
fe8CzLTMG1	4.75
MCjVArCAZ1	4.5
ESSqkWnApz	4.25
fmoknhh7CH	5.2
506Sxc0Adp	4.0
aAEBTnTGo3	4.75
EpVe8jAjdx	8.5
w9tc699w3Z	7.0
3ZWdgOvmAA	5.0
C36v8541Ns	6.5
uf5EAGmkrN	5.5
xnhvVtZtLD	6.5
1XReHUSUp9	5.5
JAKcnjzQI3	5.25
0BqyZSWfzo	8.0
3UWuFoksGb	5.5
y3qpL2Ioys	4.75
rvUq3cxpDF	7.5
oaTkYHPINY	5.0
t8eO0CiZJV	6.4
EnXJfQqy0K	6.5
TTonmgTT9X	6.6
IzqZbNMZ0M	6.25
EsiU7bNabf	4.0
pB9XVRGVu0	5.75
2FAPahXyVh	4.75
68k0KcHFrW	5.666666666666667
WNSjteBJd9	5.333333333333333
gZRfDWLlGY	4.333333333333333
3xHDeA8Noi	7.5
yRrPfKyJQ2	6.0
iHcTLIor0m	6.5
Jhu4dQv5rY	4.666666666666667
MVe2dnWPCu	7.5
bLpUtGyf9g	5.75
cWiEN1plhJ	5.0
PCm1oT8pZI	5.75
L6L1CJQ2PE	6.75
RRKggDJxo2	4.25
RwI7ZEfR27	6.0
wOb0xFwdpr	3.5
VTF8yNQM66	6.25
CtiFwPRMZX	5.0
1NHgmKqOzZ	6.333333333333333
r9FsiXZxZt	6.666666666666667
tI3eqOV6Yt	5.0
760br3YEtY	5.6
J1djqLAa6N	6.5
ONhLaNbxVV	5.75
jYsowwcXV1	4.5
zMvMwNvs4R	6.0
97Dl82avFs	6.333333333333333
X2gjYmy77l	4.0
1YPfmglNRU	6.75
BxPqibGUPR	3.0
uBpSkFGVQU	3.6666666666666665
ZSD3MloKe6	6.0
sb0ojNl7F6	5.0
mGHJAyR8w0	6.5
dALYqPm9gW	4.75
SZErAetdMu	3.0
5eLgTLusaR	4.5
z3L59iGALM	7.5
O1lR4vSw5x	4.666666666666667
rzF0R6GOd4	8.0
mliQ2huFrZ	7.25
eJHnSg783t	6.5
yV6wwEbtkR	6.666666666666667
RIu5lyNXjT	6.666666666666667
wUaOVNv94O	4.0
pzpWBbnwiJ	5.25
osoWxY8q2E	7.333333333333333
Io0Q37X5fP	5.0
KsUh8MMFKQ	8.0
L4nOxziGf9	6.0
eojWsJQ2fe	4.75
LWuYsSD94h	6.0
6ssOs9BBxa	4.75
EHKS0oXuku	3.8
i4eDGZFcva	4.8
Zap3nZhRIQ	3.0
0VKEJKKLvr	3.0
jnZtTUdWyi	4.75
REKRLIXtQG	5.0
5tGGWOijvq	6.5
e0kaVlC5ue	5.4
fZZ4ubttru	5.5
smy4DsUbBo	6.0
LyNsMNNLjY	4.25
0kvrymILfy	5.25
g0mlwqs8pi	6.5
71mqtQdKB9	6.6
7erlRDoaV8	7.5
6tazBqPem3	3.6666666666666665
GOiEdLIgVF	3.6
SznHfMwmjG	3.5
Uavy4DLrXR	5.75
H8CtXin7mZ	5.25
2gwo9cjOEz	6.0
zamGHHs2u8	5.75
Vaf4sIrRUC	4.75
g16vmAtJ8x	6.0
IHmmnNvU2U	5.0
ky2JYPKkml	3.0
DQTxr8JtPX	4.25
zeobgjmUCc	1.0
8gZtt8nrpI	5.5
dsd04MYKax	4.8
UCfz492fM8	6.666666666666667
HCCkCjClO0	3.0
rIt0sJsZw9	4.25
aiPcdCFmYy	5.0
LY3ukUANko	6.333333333333333
rYyu3jpk8z	4.8
ta26LtNq2r	8.0
2kvDzdC5rh	4.4
Tj3xLVuE9f	6.8
sehRvaIPQQ	5.5
vFfMsKjqaH	4.25
xhCZD9hiiA	6.0
ze7DOLi394	7.5
DASh78rJ7g	7.333333333333333
kOBkxFRKTA	6.2
fkrYDQaHOJ	5.5
ROxsH4rMe4	4.2
53gU1BASrd	4.5
tcFcKyJgRM	5.0
EvRZ68ObgW	3.75
aKivEaIbN2	4.666666666666667
MFCjgEOLJT	5.75
nUBLhhVM1l	6.333333333333333
gTWaUlxxWi	4.0
OMVFYTgj0H	3.6666666666666665
ut9aUpFZFr	4.666666666666667
oAMArMMQxb	6.25
xh0XzueyCJ	5.75
GicZtgSlJW	5.0
dl34rOnbqJ	4.4
UB03wcP8RH	5.25
4KqkizXgXU	8.0
SkETBJRKH7	5.25
a745RnSFLT	7.5
Naiy1jf8UA	6.0
GwBTlCIGs5	5.0
YikB42Oyaw	4.75
dLrhRIMVmB	8.0
DuQkqSe9en	5.75
2uHTuvDkLZ	4.25
D6pHf8AiO7	4.25
xXtD9P2lvH	5.75
1mjsP8RYAw	6.0
0w42S2Gp70	5.333333333333333
ZhY1XSYqO4	5.25
d98CzL5h0i	4.75
rhaQbS3K3R	6.25
xtOydkE1Ku	6.0
zbOSJ3CATY	6.0
4SrzKsJocx	3.8
m4mwbPjOwb	3.0
KNtcoAM5Gy	5.5
AMDKqZcZbi	5.0
q20O1J9ujh	5.5
RsztjXcvUf	6.5
dLoAdIKENc	5.75
rNvyMAV8Aw	4.333333333333333
XK7kyCVjqr	5.75
DayPQKXaQk	7.0
hSyW5go0v8	7.5
piWvNRR0Ym	5.25
x5txICnnjC	5.5
CK5Hfb5hBG	6.5
ijK5hyxs0n	6.0
SFCHv2G33F	3.5
06lrITXVAx	7.0
dgmcE0RsTi	5.5
n3kFlvVhJM	4.666666666666667
ljVCPV7jK3	4.0
VoLDkQ6yR3	6.666666666666667
tfyLS1cB5W	4.0
xUzWmFdglP	7.5
lsxeNvYqCj	7.0
Yol6nUVIJD	6.0
iIT02bAKzv	5.5
qup9xD8mW4	6.666666666666667
NLPzL6HWNl	5.5
wZXwP3H5t6	4.25
hB7SlfEmze	6.75
eoB6JmdmVf	4.75
4Ua4hKiAJX	5.5
8nz6xYntfJ	4.75
QeX0YFt4iW	4.75
4FUa5dxiiA	5.0
HnVtsfyvap	5.0
C6zFUEvgiU	4.666666666666667
sSaN4gxuEf	6.0
S7j1sNVIm9	5.333333333333333
Je5SHCKpPa	6.5
h4pNROsO06	6.5
fj5SqqXfn1	5.0
OLi39lZS9Y	3.5
1tZbq88f27	5.5
yAcLwJu9qs	5.0
ZkBg5D2lgT	6.25
SIojR1ruNQ	6.0
DZyhUXpEee	5.75
XUZ2S0JVJP	6.75
AweVGJeW47	5.333333333333333
HE9eUQlAvo	6.4
QQt0MwXA81	6.2
6tqgL8VluV	6.0
XTHfNGI3zT	5.5
9j1RD9LlWH	7.333333333333333
C4CxQmp9wc	6.25
nqlymMx42E	7.0
MO632iPq3I	6.25
hp4yOjhwTs	5.75
RG98EkuHdT	5.5
6EQbYM0CIX	3.6666666666666665
L7KDMsqWl9	4.0
YGWGhdik6O	3.0
oTl1ABwM4n	4.25
KBGbEncHZF	3.0
gWHiS8Z867	5.333333333333333
zgHamUBuuO	3.0
YUefWMfPoc	5.75
v63GWletn8	6.75
lr0byX2aNO	5.0
v1VvCWJAL8	5.75
lNLVvdHyAw	5.0
vt5mnLVIVo	6.0
t5LXyWbs5p	5.5
9RLC0J2N9n	4.5
qcigbR1UYA	5.25
9GE0N1htnu	5.75
M0xK8nPGvt	7.5
3JjJezzVkT	5.5
3mnWvUZIXt	7.25
w49jlMWDSA	5.333333333333333
duLr8BIzro	4.666666666666667
3tjTJeXyA7	7.5
gyfXuRfxW2	7.0
wYvuY60SdD	6.0
Zz61cEY84L	6.25
8oNzf7u5lT	3.6666666666666665
nji0ztL5rP	5.333333333333333
NU9AYHJvYe	7.5
uS85FzjNDR	3.6666666666666665
6K81ILDnuv	5.25
sLkj91HIZU	6.8
S83ldgJZLh	4.75
iCNOK45Csv	5.75
l9GaXJnMJ8	4.666666666666667
6pPYRXKPpw	7.333333333333333
ZyXWIJ99nh	6.25
odY3PkI5VB	6.333333333333333
6NO5UVWvo6	4.5
Oju2Qu9jvn	7.333333333333333
jjA4O1vJRz	6.5
PvJnX3dwsD	6.4
nxPTSDp9xK	5.5
fud9JxIiEq	4.0
sTYuRVrdK3	6.25
Aemqy6Hjdj	5.666666666666667
ViPtjIVzUw	6.5
fUtxNAKpdV	6.5
vVoWRFV5Y4	3.75
6aRMQVlPVE	4.333333333333333
3OzQhhPLyW	5.166666666666667
STUGfUz8ob	7.6
2dLMPOY0HW	4.666666666666667
IcR1OOFzxm	6.5
79FVDdfoSR	7.0
tiKHRTqaUD	3.5
2qLSkTuqrb	4.75
EAkjVCtRO2	6.0
iShM3YolRY	5.25
ysue5S6cVS	5.666666666666667
fvse7bMkAs	5.166666666666667
LVFoynuAQn	4.333333333333333
ph04CRkPdC	5.5
EWcybWr3MR	6.0
IuXR1CCrSi	6.0
7Scc7Nl7lg	4.8
FM5xfcaR2Y	7.5
BWlSNtViSA	3.6666666666666665
bxITGFPVWh	5.833333333333333
pK7V0glCdj	4.25
3d0OmYTNui	6.666666666666667
wHBfxhZu1u	6.5
wk77w7DG1N	4.666666666666667
EE75tyB5Ay	5.333333333333333
ybiwT2yP1c	5.0
aJl5aK9n7e	5.25
DLfdJEuXkR	3.5
Kuj5gVp5GQ	7.0
EmUVpfrXWN	6.666666666666667
cDInj7WMQm	5.0
rR03qFesqk	6.666666666666667
FLOaCQfZe9	2.5
vfEqSWpMfj	2.5
WLOgB6oDnd	3.6666666666666665
z4Hcegjzph	6.666666666666667
YPpkFqMX6V	5.25
GkJiNn2QDF	5.0
Giwj9cgAIl	4.666666666666667
12zKEh2APn	5.333333333333333
Q53QLftNkA	5.25
MiPacpmtmy	4.0
J2TZgj3Tac	6.0
tDuQNUQN6q	5.0
F76bwRSLeK	4.8
w7LU2s14kE	7.333333333333333
9Gvs64deOj	3.6666666666666665
3RfGSbXUt8	3.6666666666666665
tUtGjQEDd4	8.0
FbuyDzZTPt	6.0
yiMB2DOjsR	7.0
Zww4Xqmk38	4.75
YTKShuSOhI	5.0
BxHgpC6FNv	5.666666666666667
lkIRFglmTp	3.75
RxhOEngX8s	4.25
unE3TZSAVZ	6.333333333333333
20oxNYWQl9	5.75
zRMXQMyyM8	4.0
EArTDUmILF	7.0
kKxvFpvV04	4.0
KJ1w6MzVZw	3.8
Qyp3Rni2g1	5.25
qTui9aQ3VW	6.0
XXpH3D0TVP	5.75
qUVP6IDc5J	3.5
owokKCrGYr	5.75
4WM0OogPTx	6.75
ivokwVKY4o	5.25
Qqu5mMgIBV	4.0
DL7JWbdGr3	4.75
VJDFhkwQg6	5.0
7JigPd5Pm5	2.5
5EtSvYUU0v	6.0
vg7dECgAw2	5.75
qr4ECbGcSj	6.75
auUngos7eR	6.666666666666667
mHXCByvrLd	5.0
93LoCyww8o	6.25
rAHcTCMaLc	5.714285714285714
qhkEOCcVX9	6.25
oDGkq0AleM	3.0
9cumTvvlHG	4.0
xhEN0kJh4q	6.25
q4AEBLHuA6	5.75
yjX303Smre	5.5
XMJBrvRDI8	6.25
jKHmjlpViu	6.0
V7QAX3zRh0	4.25
TzE7EG7S4i	5.666666666666667
dapU3n7yfp	5.5
2SuA42Mq1c	4.25
YkCjojDG3l	5.0
EcDO5EXFdH	4.2
nrctFaenIZ	5.75
S5yOuNfSA0	6.5
MQrFaQC3kj	4.0
fx8AJDQRVB	4.25
YOKnEkIuoi	5.8
CH6DQGcI3a	6.25
hj9ZuNimRl	6.0
sq5gkjC9jv	5.666666666666667
wIFvdh1QKi	4.333333333333333
KUz8QXAgFV	5.5
MXI8aSgl53	4.75
Ydlfehfvge	3.5
0JsRZEGZ7L	8.0
xIHi5nxu9P	7.2
PbGs8PGoCn	5.333333333333333
OZWHYyfPwY	7.0
CBGdLyJXBW	3.75
W0zgCR6FIE	5.75
WKALcMvCdm	3.75
r0BcyqWAcj	4.75
s3rjenIOfx	3.4
aqTipMg9CZ	5.25
wCRTEOIdmf	4.333333333333333
5XUlfPcQnG	2.5
rmXXKxQpOR	7.0
uKB4cFNQFg	5.0
1IIiQnLRe8	4.6
QxItoEAVMb	6.5
vmlboYfvpf	3.75
Dm4qrBuFKH	4.666666666666667
VdOaaDzDD6	5.0
uqYjAQ5diD	3.0
AIbQ3HDDHU	4.666666666666667
uJPWeZffgl	5.25
sysX9XMGdF	5.5
7pVIFJW2Hp	5.5
N7rEyHTZO9	3.0
64t9er38Zs	5.75
ledQ1BCrwc	4.333333333333333
VNyIVrKrqv	5.0
Piod76RSrx	5.5
5hAMmCU0bK	7.0
T16M4SzH1v	5.5
KknWbD5j95	5.4
mYp2KwjCWx	4.75
r125wFo0L3	5.0
pUy4mGPmUy	3.5
up6hr4hIQH	6.0
39HaKNXpsu	6.0
Sx7BIiPzys	8.0
hOMVq57Ce0	5.75
Jc0FssXh2R	6.25
zIJFG7wW2d	4.666666666666667
gIiz7tBtYZ	6.0
7gUrYE50Rb	8.0
cnAeyjtMFM	5.333333333333333
Re5KnZcXhf	6.5
bEDTZxwJjT	5.5
3ZDEwhAlCO	4.5
apA6SSXx2e	5.75
5liV2xUdJL	6.333333333333333
whFQe4MRIY	6.5
0y0yOpI4wx	3.75
ZlQRiFmq7Y	6.666666666666667
l6eA8Srlqd	5.5
PN0SuVRMxa	4.0
N2Kdq5biZx	5.333333333333333
Sy8upuD6Bw	6.333333333333333
lGUyAuuTYZ	5.666666666666667
lROh08eK6n	6.0
UyPmWupphV	3.0
czpx02orl7	4.75
D96juYQ2NW	5.5
CW2aryHm95	4.0
Pzir15nPfc	5.25
4lOWCkhr4g	5.25
XdSYtriYfI	5.0
bH6T0Jjw5y	8.0
RPhoFFj0jg	3.6666666666666665
j511LaqEeP	6.0
pqgDqYinDZ	3.5
Kn7tWhuetn	6.8
jId5PXbBbX	6.25
kBNIx4Biq4	6.5
UH4HinPK9d	3.5
rxBoUKhcBJ	5.25
kxebDHZ7b7	6.75
ptCIlV24YZ	5.8
khAE1sTMdX	6.25
iyMixbK9M2	3.6666666666666665
lIYxAcxY1B	4.333333333333333
aBUidW4Nkd	6.25
PhanPLSHRt	4.0
YhPUSofMgr	5.0
lm7MRcsFiS	6.0
jD1sU2vLOn	3.6666666666666665
8oYjW8QxuC	5.666666666666667
xlQrAm3LE4	3.5
2Oiee202rd	6.0
ZSvOIT5Ai2	4.333333333333333
rr4OccbgJi	4.25
8SPSIfR2e0	5.75
NjNfLdxr3A	7.25
v9Pguuamfp	5.6
I4Yd9i5FFm	3.0
7Zbg38nA0J	5.0
4WKDwIaF7y	4.75
wLbL3lJNTL	5.25
0sbIEkIutN	5.5
Bb21JPnhhr	6.25
DGez4B2a6Y	7.0
ZZTkLDRmkg	6.6
V8aD5pUcVX	5.333333333333333
oUeYSTIhpE	4.75
uwO71a8wET	6.5
PdwrCm5Msr	4.75
nTNElfN4O5	5.5
kQqZVayz07	4.0
TPAj63ax4Y	4.0
NddKiWtdUm	6.2
vE1e1mLJ0U	6.75
rrCF6WasY8	4.75
ykEixGIJYb	7.0
ep9y5OrFmS	3.5
UDNJdVjhyg	4.75
pC3WJHf51j	6.75
aFMiKm9Qcx	4.75
oq5EF8parZ	5.5
OIsahq1UYC	7.5
PfAqPxPsAj	5.0
j20nMRUWK9	5.8
7FHrZuKogW	5.5
eMNN0wIyVw	6.0
ylHLVq0psd	5.5
JSlTXa6WE6	5.5
Yz0Strbex6	6.0
SZZEH8x54D	4.25
rsg1mvUahT	6.5
gENfMmUIkT	1.6666666666666667
UulwvAU1W0	6.25
WR9M6AA4LT	6.0
Oashk4fDD9	6.0
kA7vZQG34x	5.333333333333333
17BA0Tl2Id	5.5
GY1fKFXG5i	6.6
Zz594UBNOH	6.0
5HpZZbgdeK	5.0
NxoFmGgWC9	5.5
Hsf2pDv2Qw	3.25
TkP2RtR4hr	3.0
8ohamFnX14	5.2
jFox1iMWUa	3.4
K6iBe17Y16	5.4
JWHf7lg8zM	4.5
EDPxCjXzSb	5.5
wYmvN3sQpG	5.666666666666667
ltZ9ianMth	5.5
pyuCmLLluu	5.5
t8vJSIsLhC	6.0
VNHsZPZ5rJ	6.0
PXD3FAVHJT	5.666666666666667
rzBskAEmoc	7.5
h5lqXPd9JN	4.75
ATEawsFUj4	6.5
KbvKjpqYQR	6.0
dKPzWyaOsK	3.6666666666666665
TUiEgloner	4.75
MnMWa94t12	6.666666666666667
89l6VLPrin	5.333333333333333
VIEbRFp6s3	5.8
skcTCdJz0f	5.666666666666667
djmLZkEw1L	3.5
bdJaYLiOxi	4.75
3zvB14IF6D	5.75
GsNp4ob8BY	5.25
ulMXGO1fdH	4.333333333333333
s5ZAs0UkRr	4.0
PoBB8n52oi	5.5
WEoyWdsI9f	4.75
H8Qg1IIMaR	5.25
bIHyMpzeuI	5.25
HsJzGWvg7K	5.666666666666667
MACKSU3xed	2.5
TYyzypZrgU	2.5
uvq4Nh8eZB	4.0
3y2TfP966N	6.0
Gk75gOjtQh	5.5
i7P2mK3x3o	4.2
KiK4MNkuiQ	5.0
8S14xeFQAY	4.666666666666667
x36mCqVHnk	5.5
f5juXkyorf	5.25
qDMyhAxok3	4.666666666666667
MpWRCiw8g5	3.5
5vXDQ65dzH	5.25
Z2dVrgLpsF	5.25
LqRGsGWOTX	6.8
IB1HqbA2Pn	5.5
Q8ibi56aM6	4.0
WdvT2UgsTK	5.666666666666667
lf8QQ2KMgv	3.75
1VeQ6VBbev	7.333333333333333
DT8ipHAAVz	3.5
ATQSDgYwqA	4.166666666666667
mOTiVzTgF2	4.2
7LZjuA4AB2	3.0
vXxardq6db	5.6
B37UmlxsaP	2.5
O04DqGdAqQ	5.5
MloaGA6WwX	6.0
g4I3Wzv3fw	4.75
d3xKPQVjSc	7.25
1oqedRt6Z7	5.75
RJDjSXNuAZ	5.5
IL9o1meezQ	4.5
HobyL1B9CZ	7.0
DEJIDCmWOz	6.0
q0IZQMojwv	4.0
fDaLmkdSKU	5.8
lUYY2qsRTI	7.5
9F0xInGNBF	5.25
b7bilXYHgG	5.0
CCo8ElCT7v	4.25
9RNfX0ah0K	6.25
PBEQIxXDDD	4.0
Pj3ErOxlLo	6.0
x7cuUZxwFS	5.0
ESq3U7z6FD	6.0
H3IUunLy8s	6.666666666666667
3y1K6buO8c	7.0
5nM2AHzqUj	6.0
pSf8rrn49H	4.666666666666667
3J7foqnJkA	5.666666666666667
2wFXD2upSQ	5.5
Nil8G449BI	5.5
4MvHiijJL3	5.4
wiYV0KDAE6	5.75
JlSyXwCEIQ	5.75
sY5N0zY5Od	7.333333333333333
le1UUMd45T	7.5
3QR230r11w	5.0
25VG15SnkH	3.75
xJEd8PkdNz	7.0
c0MyyXyGfn	5.666666666666667
rDgw3yX2aO	4.5
d6tUsZeVs7	6.0
FPpLTTvzR0	6.25
RN2lIjrtSR	6.0
CwAY8b8i97	4.0
9WD9KwssyT	7.5
TWVMVPx2wO	6.333333333333333
DFQCJmHPoe	3.75
1Akd36hG9z	5.333333333333333
vN9fpfqoP1	5.666666666666667
WOiOzHG2zD	6.666666666666667
UMwn5l37gU	3.75
dKPh4CLmYp	4.285714285714286
m5m3nugttY	5.25
PbpJnyewVM	4.0
cUSNs8nGaV	6.333333333333333
gDlsMWost9	5.25
GYAvwLviup	4.25
XyrB1Ay44j	6.0
Xi7UoErFRt	5.0
dxJKLozjQl	3.0
hgrZluxFC7	5.8
tVuZa1bgOs	6.0
otU31x3fus	5.25
AcSChDWL6V	6.5
lvSMIsztka	7.5
1pTlvxIfuV	5.5
yisfNWUEsD	5.666666666666667
bjlTHVAkHS	4.333333333333333
zgQ0PHeGnL	6.0
SqNi6Se1NT	5.0
Fd8MBEOirN	3.75
pA4s793lcB	4.5
mavWQw7DnC	4.333333333333333
iTTZFKrlGV	6.5
zhINOCrrqI	5.75
YzJT0Y67Go	5.0
YmQyEdLIkU	5.5
a4O528mek9	3.0
akKNGGWegr	5.25
FlY7WQ2hWS	5.0
f7PmO5boQ9	4.25
AwX6ON5A0V	4.0
7TOs9gjAg1	6.5
JXjXeTsqgW	5.25
1JtTPYBKqt	7.333333333333333
QibPzdVrRu	6.5
3pf2hEdu8B	6.0
tmqOhBC4a5	7.5
vFqVifIr6E	3.5
VWGyUZ9dOX	3.5
x17qiTPDy5	5.0
AKZtQO81GQ	6.0
PBSmr51fCR	5.0
99tKiMVJhY	6.333333333333333
8Xx0mKoCMd	5.5
k1wlmtPGLq	7.0
Oc4ji1iCjQ	7.0
7Jer2DQt9V	4.5
a4DBEeGfQq	5.25
mxCX2bSV0Z	3.5
BBD6KXIGJL	7.333333333333333
816T4ab9Z5	5.8
CkH1l00p6u	4.75
KqbCvIFBY7	6.0
pE6gWrASQm	6.5
KBo7Z5aTV0	6.0
3rBu7dR7rm	4.333333333333333
AfhNyr73Ma	7.0
yVJd8lKyVX	6.0
e1vqloonRy	6.25
BdPvGRvoBC	6.0
ey3GhWXQ97	6.333333333333333
nkCWKkSLyb	5.5
VtmBAGCN7o	6.333333333333333
FddFxi08J3	6.5
yMMIWHbjWS	6.0
uWVC5FVidc	6.6
EriR6Ec69a	6.5
Dt3rcTC8Sw	5.5
VB2WkqvFwF	4.333333333333333
4vPVBh3fhz	6.4
PtB6l1vNtk	4.0
Unz9zYdjTt	5.5
X1p0eNzTGH	5.666666666666667
0JWVWUlobv	5.25
KSjPaXtxP8	6.5
LUcdXA8hAa	4.75
sK2A7Ve2co	2.5
l5rEkR8OgU	5.25
bbCL5aRjUx	6.666666666666667
9zhHVyLY4K	6.5
r65xfUb76p	5.666666666666667
W8S8SxS9Ng	6.25
vy42bYs1Wo	6.75
EwMhfwiAuv	4.25
T8RiH35Hy6	5.0
vyGp9Mty2t	5.5
KkrDUGIASk	6.75
Q6HYM1EMu8	3.0
R4gqcDRJ9l	5.75
JsJGd0xfgv	5.0
StkLULT1i1	5.0
E4flIscNE6	4.5
V1GM9xDvIY	7.0
OTMPdMH9JL	6.5
wPhbtwlCDa	6.5
fibxvahvs3	6.75
TYMeXb6PAw	4.0
KC2MViQASx	5.6
AU2gS9ut61	7.2
LGzTtvisL3	4.75
NvbeD9Ttkx	6.25
jMJ9IRWmH9	3.5
0zIKlb0prF	4.6
KP4xJQcG3H	5.5
VQ7Q6qdp0P	4.75
L3jATpVEGv	4.0
B8FA2ixkPN	5.0
vb3O9jxTLc	4.0
Va2IQ471GR	5.0
8tWOUmBHRv	4.0
zwU9scoU4A	6.666666666666667
DjzvJCRsVf	7.0
ywGSgEmOYb	4.4
vQqJJzL2Jf	6.0
Lvf7GnaLru	5.75
QzTpTRVtrP	7.333333333333333
pNgY6ODeMp	4.25
k5THrhXDV3	6.666666666666667
AY6aM13gGF	6.25
87YOFayjcG	5.25
H03dW4TysQ	3.5
vrBVFXwAmi	8.0
FlH6VB5sJN	5.2
